date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:24	163505/163505	---MCZ	200	added ('OK')	text/html	etag:%221752-1658062318;gz%22	https://daquyphongthuylnj.com/da-garnet-mai-giac-g0010/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/da-garnet-mai-giac-g0010/index.html	(from https://daquyphongthuylnj.com/)
23:50:24	349269/349269	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:25%20GMT	https://daquyphongthuylnj.com/?add-to-cart=2477	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index1b3d.html	(from https://daquyphongthuylnj.com/)
23:50:25	5122/5122	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jan%202022%2015:53:35%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2022/01/icon-map.png	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2022/01/icon-map.png	(from https://daquyphongthuylnj.com/)
23:50:26	185101/185101	---MCZ	200	added ('OK')	text/html	etag:%221764-1658063903;gz%22	https://daquyphongthuylnj.com/da-topaz-swiss/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/da-topaz-swiss/index.html	(from https://daquyphongthuylnj.com/)
23:50:26	160824/160824	---M-Z	200	added ('OK')	text/html	etag:%221800-1658069050;gz%22	https://daquyphongthuylnj.com/sapphire-den-sao/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/sapphire-den-sao/index.html	(from https://daquyphongthuylnj.com/)
23:50:26	166177/166177	---MCZ	200	added ('OK')	text/html	etag:%221722-1658059687;gz%22	https://daquyphongthuylnj.com/thach-anh-tim-viet-nam-mai-cabochon-tat004/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/thach-anh-tim-viet-nam-mai-cabochon-tat004/index.html	(from https://daquyphongthuylnj.com/)
23:50:26	353405/353405	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:27%20GMT	https://daquyphongthuylnj.com/?add-to-cart=2515	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexc636.html	(from https://daquyphongthuylnj.com/)
23:50:27	17116/17116	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jan%202022%2015:54:09%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2022/01/icon-zalo-circle2.png.pagespeed.ce_.iUc59tfITH.png	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2022/01/icon-zalo-circle2.png.pagespeed.ce_.iUc59tfITH.png	(from https://daquyphongthuylnj.com/)
23:50:28	157747/157747	---M-Z	200	added ('OK')	text/html	etag:%221972-1658089325;gz%22	https://daquyphongthuylnj.com/zircon-thien-nhien-mai-facet-z003/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/zircon-thien-nhien-mai-facet-z003/index.html	(from https://daquyphongthuylnj.com/)
23:50:28	142920/142920	---MCZ	200	added ('OK')	text/html	etag:%221844-1658076855;gz%22	https://daquyphongthuylnj.com/tourmaline-facet-xanh-la-t002/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/tourmaline-facet-xanh-la-t002/index.html	(from https://daquyphongthuylnj.com/)
23:50:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:50:28%20GMT	https://daquyphongthuylnj.com/tinh-the/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/tinh-the/index.html	(from https://daquyphongthuylnj.com/)
23:50:30	16361/16361	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jan%202022%2015:54:36%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2022/01/icon-angle-up.png.pagespeed.ce_.NGU5VowWiC.png	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2022/01/icon-angle-up.png.pagespeed.ce_.NGU5VowWiC.png	(from https://daquyphongthuylnj.com/)
23:50:30	161740/161740	---M-Z	200	added ('OK')	text/html	etag:%221944-1658089269;gz%22	https://daquyphongthuylnj.com/kyanite-xanh-hero-mai-giac-k001/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/kyanite-xanh-hero-mai-giac-k001/index.html	(from https://daquyphongthuylnj.com/)
23:50:30	359889/359889	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:29%20GMT	https://daquyphongthuylnj.com/?add-to-cart=3335	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexe3e6.html	(from https://daquyphongthuylnj.com/)
23:50:30	359224/359224	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:31%20GMT	https://daquyphongthuylnj.com/?add-to-cart=2599	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexea6e.html	(from https://daquyphongthuylnj.com/)
23:50:31	11159/11159	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jan%202022%2015:55:20%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2022/01/120009688_325579128711709_1736249742330805861_n.png	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2022/01/120009688_325579128711709_1736249742330805861_n.png	(from https://daquyphongthuylnj.com/)
23:50:32	159864/159864	---M-Z	200	added ('OK')	text/html	etag:%221967-1658089308;gz%22	https://daquyphongthuylnj.com/da-garnet-tim-mai-giac-g0017/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/da-garnet-tim-mai-giac-g0017/index.html	(from https://daquyphongthuylnj.com/)
23:50:32	159090/159090	---M-Z	200	added ('OK')	text/html	etag:%221989-1658093066;gz%22	https://daquyphongthuylnj.com/sapphire-xanh-bich-giac-trai-tim-thien-nhien-vs009/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/sapphire-xanh-bich-giac-trai-tim-thien-nhien-vs009/index.html	(from https://daquyphongthuylnj.com/)
23:50:33	70012/70012	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jan%202022%2015:56:32%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2022/01/kisspng-iphone-sms-gateway-text-messaging-computer-icons-talk-5ac520649b9f84.9751091115228683246374.jpg	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2022/01/kisspng-iphone-sms-gateway-text-messaging-computer-icons-talk-5ac520649b9f84.9751091115228683246374.jpg	(from https://daquyphongthuylnj.com/)
23:50:34	161335/161335	---MCZ	200	added ('OK')	text/html	etag:%222012-1658096474;gz%22	https://daquyphongthuylnj.com/natural-topaz-cam-nau-tp0001/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/natural-topaz-cam-nau-tp0001/index.html	(from https://daquyphongthuylnj.com/)
23:50:34	160281/160281	---MCZ	200	added ('OK')	text/html	etag:%222013-1658096485;gz%22	https://daquyphongthuylnj.com/da-garnet-tim-hong-mai-giac-g0014/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/da-garnet-tim-hong-mai-giac-g0014/index.html	(from https://daquyphongthuylnj.com/)
23:50:34	361954/361954	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:34%20GMT	https://daquyphongthuylnj.com/?add-to-cart=2581	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index2094.html	(from https://daquyphongthuylnj.com/)
23:50:34	361990/361990	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:35%20GMT	https://daquyphongthuylnj.com/?add-to-cart=2516	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexf153.html	(from https://daquyphongthuylnj.com/)
23:50:35	18747/18747	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jan%202022%2015:56:57%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2022/01/icon-phone-w.png	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2022/01/icon-phone-w.png	(from https://daquyphongthuylnj.com/)
23:50:36	162918/162918	---M-Z	200	added ('OK')	text/html	etag:%221905-1658086534;gz%22	https://daquyphongthuylnj.com/da-xa-cu-mai-tron-len-nhan-xc002/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/da-xa-cu-mai-tron-len-nhan-xc002/index.html	(from https://daquyphongthuylnj.com/)
23:50:36	162144/162144	---M-Z	200	added ('OK')	text/html	etag:%221946-1658089272;gz%22	https://daquyphongthuylnj.com/kyanite-xanh-hero-mai-giac-sang-dep-k008/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/kyanite-xanh-hero-mai-giac-sang-dep-k008/index.html	(from https://daquyphongthuylnj.com/)
23:50:37	2059/2059	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:37%20GMT	https://zalo.me/0903177371	/Users/lixxkook/websites/landing-ptj/zalo.me/0903177371.html	(from https://daquyphongthuylnj.com/)
23:50:38	173700/173700	---MCZ	200	added ('OK')	text/html	etag:%221804-1658069553;gz%22	https://daquyphongthuylnj.com/ngoc-bich-thien-nhien-mai-tron-cabochon/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/ngoc-bich-thien-nhien-mai-tron-cabochon/index.html	(from https://daquyphongthuylnj.com/)
23:50:38	364632/364632	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:39%20GMT	https://daquyphongthuylnj.com/?add-to-cart=2497	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index0530.html	(from https://daquyphongthuylnj.com/)
23:50:38	367752/367752	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:39%20GMT	https://daquyphongthuylnj.com/?add-to-cart=2630	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexf5d6.html	(from https://daquyphongthuylnj.com/)
23:50:39	6495/6495	---M-Z	200	added ('OK')	text/css	date:Sun,%2021%20Nov%202021%2014:48:07%20GMT	https://daquyphongthuylnj.com/wp-content/plugins/woocommerce-products-filter/js/tooltip/css/tooltipster.bundle.min.css	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/plugins/woocommerce-products-filter/js/tooltip/css/tooltipster.bundle.min.css	(from https://daquyphongthuylnj.com/)
23:50:40	189435/189435	---M-Z	200	added ('OK')	text/html	etag:%221723-1658059701;gz%22	https://daquyphongthuylnj.com/da-topaz-swiss-mai-tron-cabochon-hang-ket-bo-vong-tay-bong-tai/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/da-topaz-swiss-mai-tron-cabochon-hang-ket-bo-vong-tay-bong-tai/index.html	(from https://daquyphongthuylnj.com/)
23:50:40	365178/365178	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:39%20GMT	https://daquyphongthuylnj.com/?add-to-cart=3281	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index2b6f.html	(from https://daquyphongthuylnj.com/)
23:50:41	1324/1324	---M-Z	200	added ('OK')	text/css	date:Sun,%2021%20Nov%202021%2014:48:07%20GMT	https://daquyphongthuylnj.com/wp-content/plugins/woocommerce-products-filter/js/tooltip/css/plugins/tooltipster/sideTip/themes/tooltipster-sideTip-noir.min.css	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/plugins/woocommerce-products-filter/js/tooltip/css/plugins/tooltipster/sideTip/themes/tooltipster-sideTip-noir.min.css	(from https://daquyphongthuylnj.com/)
23:50:42	164521/164521	---M-Z	200	added ('OK')	text/html	etag:%221938-1658089253;gz%22	https://daquyphongthuylnj.com/emerald-thien-nhien-er002/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/emerald-thien-nhien-er002/index.html	(from https://daquyphongthuylnj.com/)
23:50:42	370592/370592	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:42%20GMT	https://daquyphongthuylnj.com/?add-to-cart=3412	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexf814.html	(from https://daquyphongthuylnj.com/)
23:50:42	372044/372044	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:42%20GMT	https://daquyphongthuylnj.com/?add-to-cart=3500	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index4a68.html	(from https://daquyphongthuylnj.com/)
23:50:43	6406/6406	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2021%20Nov%202021%2014:48:07%20GMT	https://daquyphongthuylnj.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js	(from https://daquyphongthuylnj.com/)
23:50:44	163769/163769	---M-Z	200	added ('OK')	text/html	etag:%221739-1658060997;gz%22	https://daquyphongthuylnj.com/ruby-luc-yen-viet-nam-mai-tron-r001/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/ruby-luc-yen-viet-nam-mai-tron-r001/index.html	(from https://daquyphongthuylnj.com/)
23:50:44	183075/183075	---MCZ	200	added ('OK')	text/html	etag:%221760-1658063765;gz%22	https://daquyphongthuylnj.com/da-mat-meo-thien-nhien-natural-cats-eye-moonstone/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/da-mat-meo-thien-nhien-natural-cats-eye-moonstone/index.html	(from https://daquyphongthuylnj.com/)
23:50:45	16470/16470	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2021%20Nov%202021%2014:48:07%20GMT	https://daquyphongthuylnj.com/wp-includes/js/dist/vendor/wp-polyfill.min.js	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-includes/js/dist/vendor/wp-polyfill.min.js	(from https://daquyphongthuylnj.com/)
23:50:46	162166/162166	---M-Z	200	added ('OK')	text/html	etag:%221940-1658089256;gz%22	https://daquyphongthuylnj.com/da-xa-cu-mai-tron-len-nhan-xc003/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/da-xa-cu-mai-tron-len-nhan-xc003/index.html	(from https://daquyphongthuylnj.com/)
23:50:46	373813/373813	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:46%20GMT	https://daquyphongthuylnj.com/?add-to-cart=3305	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index72e6.html	(from https://daquyphongthuylnj.com/)
23:50:47	9720/9720	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Mar%202022%2007:59:49%20GMT	https://daquyphongthuylnj.com/wp-content/plugins/contact-form-7/includes/js/index.js	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/plugins/contact-form-7/includes/js/index.js	(from https://daquyphongthuylnj.com/)
23:50:48	163116/163116	---MCZ	200	added ('OK')	text/html	etag:%222011-1658096470;gz%22	https://daquyphongthuylnj.com/sapphire-sao-thien-nhien-mai-tron-sps008/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/sapphire-sao-thien-nhien-mai-tron-sps008/index.html	(from https://daquyphongthuylnj.com/)
23:50:48	373935/373935	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:48%20GMT	https://daquyphongthuylnj.com/?add-to-cart=3521	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexbfb5.html	(from https://daquyphongthuylnj.com/)
23:50:49	4939/4939	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2021%20Nov%202021%2014:48:06%20GMT	https://daquyphongthuylnj.com/wp-content/plugins/ot-flatsome-vertical-menu/assets/vendor/superfish/hoverIntent.js	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/plugins/ot-flatsome-vertical-menu/assets/vendor/superfish/hoverIntent.js	(from https://daquyphongthuylnj.com/)
23:50:50	375358/375358	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:50%20GMT	https://daquyphongthuylnj.com/?add-to-cart=3340	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexef46.html	(from https://daquyphongthuylnj.com/)
23:50:50	175862/175862	---MCZ	200	added ('OK')	text/html	etag:%221767-1658064649;gz%22	https://daquyphongthuylnj.com/da-fluorite-tho-trung-bay-phong-thuy-trang-tri-ho-rai-nen-nha/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/da-fluorite-tho-trung-bay-phong-thuy-trang-tri-ho-rai-nen-nha/index.html	(from https://daquyphongthuylnj.com/)
23:50:51	5441/5441	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2021%20Nov%202021%2014:48:06%20GMT	https://daquyphongthuylnj.com/wp-content/plugins/ot-flatsome-vertical-menu/assets/vendor/superfish/superfish.min.js	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/plugins/ot-flatsome-vertical-menu/assets/vendor/superfish/superfish.min.js	(from https://daquyphongthuylnj.com/)
23:50:52	378919/378919	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:51%20GMT	https://daquyphongthuylnj.com/?add-to-cart=3287	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index4865.html	(from https://daquyphongthuylnj.com/)
23:50:52	168298/168298	---MCZ	200	added ('OK')	text/html	etag:%221720-1658059449;gz%22	https://daquyphongthuylnj.com/ho-phach-tho-thien-nhien-khong-su-ly/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/ho-phach-tho-thien-nhien-khong-su-ly/index.html	(from https://daquyphongthuylnj.com/)
23:50:52	379605/379605	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:52%20GMT	https://daquyphongthuylnj.com/?add-to-cart=3261	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index2489.html	(from https://daquyphongthuylnj.com/)
23:50:53	1951/1951	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2021%20Nov%202021%2014:48:06%20GMT	https://daquyphongthuylnj.com/wp-content/plugins/ot-flatsome-vertical-menu/assets/js/ot-vertical-menu.min.js	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/plugins/ot-flatsome-vertical-menu/assets/js/ot-vertical-menu.min.js	(from https://daquyphongthuylnj.com/)
23:50:54	163050/163050	---M-Z	200	added ('OK')	text/html	etag:%221968-1658089309;gz%22	https://daquyphongthuylnj.com/da-xa-cu-mai-tron-len-nhan-xc001/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/da-xa-cu-mai-tron-len-nhan-xc001/index.html	(from https://daquyphongthuylnj.com/)
23:50:54	378900/378900	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:53%20GMT	https://daquyphongthuylnj.com/?add-to-cart=3543	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexc1bc.html	(from https://daquyphongthuylnj.com/)
23:50:55	9533/9533	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Mar%202022%2008:00:17%20GMT	https://daquyphongthuylnj.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js	(from https://daquyphongthuylnj.com/)
23:50:56	158527/158527	---M-Z	200	added ('OK')	text/html	etag:%221936-1658089247;gz%22	https://daquyphongthuylnj.com/tinh-the-tourmaline/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/tinh-the-tourmaline/index.html	(from https://daquyphongthuylnj.com/)
23:50:56	159405/159405	---M-Z	200	added ('OK')	text/html	etag:%221958-1658089296;gz%22	https://daquyphongthuylnj.com/da-topaz-luan-don-thien-nhien-tho/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/da-topaz-luan-don-thien-nhien-tho/index.html	(from https://daquyphongthuylnj.com/)
23:50:56	382915/382915	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:55%20GMT	https://daquyphongthuylnj.com/?add-to-cart=3499	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexe35d.html	(from https://daquyphongthuylnj.com/)
23:50:56	381452/381452	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2016:50:55%20GMT	https://daquyphongthuylnj.com/?add-to-cart=3276	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexacad.html	(from https://daquyphongthuylnj.com/)
23:50:57	3037/3037	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Mar%202022%2008:00:17%20GMT	https://daquyphongthuylnj.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js	(from https://daquyphongthuylnj.com/)
23:50:58	162978/162978	---M-Z	200	added ('OK')	text/html	etag:%221868-1658079818;gz%22	https://daquyphongthuylnj.com/da-saphire-thien-nhien-tho/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/da-saphire-thien-nhien-tho/index.html	(from https://daquyphongthuylnj.com/)
23:50:58	1834/1834	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Mar%202022%2008:00:17%20GMT	https://daquyphongthuylnj.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js	(from https://daquyphongthuylnj.com/)
23:50:58	160298/160298	---M-Z	200	added ('OK')	text/html	etag:%221974-1658089330;gz%22	https://daquyphongthuylnj.com/da-spinel-thien-nhien-tho/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/da-spinel-thien-nhien-tho/index.html	(from https://daquyphongthuylnj.com/)
23:50:59	160340/160340	---MCZ	200	added ('OK')	text/html	etag:%222100-1658125124;gz%22	https://daquyphongthuylnj.com/da-topaz-xanh-thien-nhien-tho/	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/da-topaz-xanh-thien-nhien-tho/index.html	(from https://daquyphongthuylnj.com/)
